2022-07-16 17:56:49.558493|INFO    |VirtualServerBase|1  |listening on 0.0.0.0:9987, [::]:9987
2022-07-16 18:27:55.838755|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_parent'(id:32875) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.838755|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_sortorder'(id:32890) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.839751|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_needed_talk_power'(id:32891) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.839751|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_codec_encrypted'(id:32894) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.839751|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_child'(id:32856) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.839751|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_permanent'(id:32857) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.839751|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_semi_permanent'(id:32858) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.839751|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_temporary'(id:32859) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.839751|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_topic'(id:32860) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.839751|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_description'(id:32861) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.839751|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_password'(id:32862) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_opusvoice'(id:32864) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_maxquality'(id:32866) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_latency_factor_min'(id:32867) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_maxclients'(id:32868) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_maxfamilyclients'(id:32869) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_needed_talk_power'(id:32872) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_opusmusic'(id:32865) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_default'(id:32871) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_max_depth'(id:32851) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_sortorder'(id:32870) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_power'(id:32900) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_permanent'(id:32896) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.840750|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_semi_permanent'(id:32897) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_temporary'(id:32898) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_flag_force'(id:32899) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_max_avatar_filesize'(id:32946) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_use_channel_commander'(id:32954) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_max_channel_subscriptions'(id:32947) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_subscribe_power'(id:32909) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_private_textmessage_power'(id:32984) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_server_textmessage_send'(id:32986) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_channel_textmessage_send'(id:32987) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_offline_textmessage_send'(id:32988) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_file_delete_power'(id:33007) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.841778|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_file_rename_power'(id:33009) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.842775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_directory_create_power'(id:33013) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.842775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_ignore_password'(id:33001) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.842775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_file_upload_power'(id:33003) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.842775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_quota_mb_upload_per_client'(id:33016) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.842775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_file_download_power'(id:33005) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.842775|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_quota_mb_download_per_client'(id:33015) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.843741|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_ft_file_browse_power'(id:33011) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.843741|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_permanent'(id:32877) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.843741|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_default'(id:32876) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.843741|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_semi_permanent'(id:32878) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:27:55.843741|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_temporary'(id:32879) with values (value:75, negated:0, skipchannel:0) was added by '_HUBE_'(id:3) to servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.627571|INFO    |VirtualServer |1  |permission 'b_client_ban_list'(id:211) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.627571|INFO    |VirtualServer |1  |permission 'b_client_ban_delete_own'(id:213) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.628568|INFO    |VirtualServer |1  |permission 'b_client_ban_create'(id:212) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.628568|INFO    |VirtualServer |1  |permission 'i_client_ban_max_bantime'(id:215) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.628568|INFO    |VirtualServer |1  |permission 'b_client_ban_delete'(id:214) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.629567|INFO    |VirtualServer |1  |permission 'i_client_kick_from_server_power'(id:198) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.629567|INFO    |VirtualServer |1  |permission 'i_client_kick_from_channel_power'(id:200) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.630563|INFO    |VirtualServer |1  |permission 'i_client_ban_power'(id:202) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.630563|INFO    |VirtualServer |1  |permission 'i_client_move_power'(id:204) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.631561|INFO    |VirtualServer |1  |permission 'b_client_set_flag_talker'(id:225) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.631561|INFO    |VirtualServer |1  |permission 'b_client_modify_own_description'(id:229) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.632558|INFO    |VirtualServer |1  |permission 'b_client_modify_description'(id:228) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.632558|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_list'(id:32979) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.632558|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_delete_own'(id:32981) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.633555|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_create'(id:32980) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.633555|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_max_bantime'(id:32983) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.633555|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_delete'(id:32982) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.634552|INFO    |VirtualServer |1  |permission 'b_icon_manage'(id:147) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.634552|INFO    |VirtualServer |1  |permission 'i_max_icon_filesize'(id:146) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.635550|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_client_list'(id:155) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.635550|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_permission_list'(id:154) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.635550|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_permission_list'(id:157) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.636547|INFO    |VirtualServer |1  |permission 'b_virtualserver_client_permission_list'(id:159) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.636547|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_kick_from_server_power'(id:32966) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.636547|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_client_list'(id:158) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.637544|INFO    |VirtualServer |1  |permission 'b_channel_delete_semi_permanent'(id:129) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.637544|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_kick_from_channel_power'(id:32968) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.638542|INFO    |VirtualServer |1  |permission 'b_channel_delete_permanent'(id:128) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.638542|INFO    |VirtualServer |1  |permission 'b_channel_delete_flag_force'(id:131) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.638542|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_power'(id:32970) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.639539|INFO    |VirtualServer |1  |permission 'b_channel_delete_temporary'(id:130) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.639539|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_move_power'(id:32972) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.640536|INFO    |VirtualServer |1  |permission 'i_channel_delete_power'(id:132) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.640536|INFO    |VirtualServer |1  |permission 'b_client_ignore_bans'(id:183) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.640536|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_set_flag_talker'(id:32993) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.641534|INFO    |VirtualServer |1  |permission 'b_client_use_reserved_slot'(id:185) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.641534|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_modify_own_description'(id:32997) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.642531|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_modify_description'(id:32996) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.642531|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelclient_permission_list'(id:161) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.642531|INFO    |VirtualServer |1  |permission 'b_virtualserver_channel_permission_list'(id:160) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.643533|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_create'(id:163) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.644528|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_create'(id:162) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.644528|INFO    |VirtualServer |1  |permission 'i_group_member_add_power'(id:166) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.644528|INFO    |VirtualServer |1  |permission 'i_group_member_remove_power'(id:168) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.645525|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_icon_manage'(id:32915) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.645525|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_max_icon_filesize'(id:32914) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.646521|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_delete'(id:173) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.646521|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_delete'(id:172) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.646521|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_nickname'(id:80) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.647518|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_client_list'(id:32923) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.647518|INFO    |VirtualServer |1  |permission 'i_channel_max_depth'(id:83) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.648515|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_permission_list'(id:32922) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.648515|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_permission_list'(id:32925) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.648515|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_client_permission_list'(id:32927) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.649513|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_client_list'(id:32926) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.649513|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_semi_permanent'(id:32897) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.649513|INFO    |VirtualServer |1  |permission 'b_channel_create_permanent'(id:89) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.650510|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_permanent'(id:32896) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.650510|INFO    |VirtualServer |1  |permission 'b_channel_create_child'(id:88) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.651539|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_flag_force'(id:32899) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.651539|INFO    |VirtualServer |1  |permission 'b_channel_create_temporary'(id:91) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.651539|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_temporary'(id:32898) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.652536|INFO    |VirtualServer |1  |permission 'b_channel_create_semi_permanent'(id:90) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.652536|INFO    |VirtualServer |1  |permission 'b_channel_create_with_description'(id:93) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.652536|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_power'(id:32900) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.653534|INFO    |VirtualServer |1  |permission 'b_channel_create_with_topic'(id:92) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.653534|INFO    |VirtualServer |1  |permission 'b_channel_create_with_password'(id:94) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.654530|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_weblist'(id:75) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.654530|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_icon_id'(id:74) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.654530|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_codec_encryption_mode'(id:76) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.655497|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ignore_bans'(id:32951) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.655497|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_use_reserved_slot'(id:32953) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.655497|INFO    |VirtualServer |1  |permission 'b_channel_modify_topic'(id:113) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.656528|INFO    |VirtualServer |1  |permission 'b_channel_modify_name'(id:112) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.656528|INFO    |VirtualServer |1  |permission 'b_channel_modify_password'(id:115) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.656528|INFO    |VirtualServer |1  |permission 'b_channel_modify_description'(id:114) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.657522|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec'(id:117) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.657522|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec_latency_factor'(id:119) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.657522|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec_quality'(id:118) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.658523|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelclient_permission_list'(id:32929) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.659492|INFO    |VirtualServer |1  |permission 'b_channel_modify_maxfamilyclients'(id:121) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.659492|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channel_permission_list'(id:32928) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.660485|INFO    |VirtualServer |1  |permission 'b_channel_modify_maxclients'(id:120) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.660485|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_create'(id:32931) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.661515|INFO    |VirtualServer |1  |permission 'b_channel_modify_needed_talk_power'(id:123) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.661515|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_create'(id:32930) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.662479|INFO    |VirtualServer |1  |permission 'b_channel_modify_sortorder'(id:122) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.662479|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_member_add_power'(id:32934) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.662479|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_codec_encrypted'(id:126) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
2022-07-16 18:28:23.663512|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_opusmusic'(id:97) was deleted by '_HUBE_'(id:3) from servergroup 'PLAYER'(id:10)
